,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Car
24095,Thornbury,2/25 Wilmoth St,3,t,1050173.344955408,SN,Ray,7/10/2017,7.0,2.0
24096,Toorak,12/4 Lambert Rd,2,u,550000.0,PI,The,7/10/2017,4.1,2.0
24097,Toorak,10/679 Toorak Rd,3,u,1110000.0,PI,Jellis,7/10/2017,4.1,2.0
24098,Truganina,21 Montezuma Av,4,h,667000.0,S,hockingstuart,7/10/2017,18.4,2.0
24099,Truganina,2 Talliver Tce,3,h,485000.0,S,hockingstuart,7/10/2017,18.4,2.0
24100,Tullamarine,15 Christopher Cr,3,h,647000.0,S,Jason,7/10/2017,12.9,1.0
24101,Tullamarine,19 Churchill Av,3,h,1050173.344955408,PI,Jason,7/10/2017,12.9,1.0
24102,Vermont South,27 Mullens Rd,4,h,1020000.0,PI,Ray,7/10/2017,17.2,2.0
24103,Vermont South,6 Silverene Ct,5,h,1050173.344955408,SP,Ray,7/10/2017,17.2,2.0
24104,Wantirna,12 Magnolia St,3,h,975000.0,SP,Harcourts,7/10/2017,14.7,2.0
24105,Wantirna,17 Marlesford Av,4,h,1065800.0,SP,Barry,7/10/2017,14.7,2.0
24106,Wantirna South,11 Reita Av,3,h,935000.0,S,Stockdale,7/10/2017,14.7,2.0
24107,Warranwood,10 Nalinga Ct,5,h,1015000.0,S,hockingstuart,7/10/2017,19.9,2.0
24108,Watsonia,22 Curtis Av,2,h,1050173.344955408,PI,Barry,7/10/2017,14.5,2.0
24109,Watsonia,29 Kenmare St,3,h,920000.0,S,Barry,7/10/2017,14.5,5.0
24110,Watsonia,11 Rushworth St,3,h,1035000.0,S,Ray,7/10/2017,14.5,2.0
24111,Watsonia North,6 Damien Ct,4,h,806000.0,S,Barry,7/10/2017,14.5,2.0
24112,Werribee,4 Daniel Ct,3,h,458000.0,S,Ray,7/10/2017,14.7,1.0
24113,Werribee,17 Duke St,3,h,582000.0,S,Barry,7/10/2017,14.7,2.0
24114,Werribee,39 Hooker Rd,3,h,439500.0,S,Greg,7/10/2017,14.7,1.0
24115,Werribee,1/59 Market Rd,2,u,1050173.344955408,SP,LJ,7/10/2017,14.7,2.0
24116,Werribee,21 Sinns Av,3,h,550000.0,S,Ray,7/10/2017,14.7,2.0
24117,West Footscray,8 Brunswick St,2,h,1050173.344955408,SP,Jas,7/10/2017,6.4,2.0
24118,West Footscray,6/21 Hampton Pde,1,u,240000.0,PI,Jas,7/10/2017,6.4,2.0
24119,West Melbourne,10/11 Anderson St,1,u,850000.0,S,Alexkarbon,7/10/2017,3.1,2.0
24120,West Melbourne,22/30 Chetwynd St,2,u,569500.0,S,Nelson,7/10/2017,3.1,2.0
24121,West Melbourne,90 Miller St,3,h,1654000.0,S,Nelson,7/10/2017,3.1,0.0
24122,Westmeadows,1/18 Riddell St,3,t,620000.0,S,Barry,7/10/2017,16.5,2.0
24123,Wheelers Hill,3 Cootamundra Dr,4,h,1050173.344955408,VB,Fletchers,7/10/2017,16.7,2.0
24124,Wheelers Hill,3 Garden Ct,4,h,1560000.0,PI,Harcourts,7/10/2017,16.7,2.0
24125,Williamstown,54 Anzac Cr,3,h,1760000.0,S,Greg,7/10/2017,6.8,2.0
24126,Williamstown,12 Lakeview Av,3,h,1235000.0,S,RT,7/10/2017,6.8,2.0
24127,Williamstown,40 Power St,4,h,1050173.344955408,SP,Greg,7/10/2017,6.8,4.0
24128,Windsor,9 Andrew St,3,h,1050173.344955408,S,hockingstuart,7/10/2017,4.6,1.0
24129,Windsor,28/174 Peel St,1,u,1050173.344955408,VB,Marshall,7/10/2017,4.6,2.0
24130,Wollert,17 Champions Pde,3,t,478000.0,S,hockingstuart,7/10/2017,25.5,2.0
24131,Wollert,13 Eynesbury Vw,5,h,782000.0,SP,HAR,7/10/2017,25.5,2.0
24132,Wyndham Vale,12 Edwin Cl,4,h,669000.0,SP,hockingstuart,7/10/2017,27.2,2.0
24133,Wyndham Vale,34 Honour Av,3,h,457000.0,S,hockingstuart,7/10/2017,27.2,1.0
24134,Wyndham Vale,2 Oaktree Av,3,h,1050173.344955408,PI,Ray,7/10/2017,27.2,2.0
24135,Yallambie,1/6 Borlase St,3,t,835000.0,PI,Buckingham,7/10/2017,12.7,2.0
24136,Yarraville,36 Bromyard St,3,h,945000.0,S,Jas,7/10/2017,6.3,3.0
24137,Yarraville,40 Drew St,3,h,910000.0,PI,hockingstuart,7/10/2017,6.3,3.0
24138,Yarraville,63 Hamilton St,3,h,2025000.0,PI,Jas,7/10/2017,6.3,2.0
24139,Yarraville,25 Kingston St,4,h,1561000.0,S,hockingstuart,7/10/2017,6.3,2.0
24140,Abbotsford,505/1 Acacia Pl,2,u,1050173.344955408,PI,Harcourts,14/10/2017,3.0,2.0
24141,Abbotsford,120/6 Acacia Pl,1,u,313000.0,SP,Biggin,14/10/2017,3.0,2.0
24142,Abbotsford,143 Nicholson St,2,h,1050173.344955408,S,Jellis,14/10/2017,3.0,1.0
24143,Abbotsford,1 Paterson St,2,h,1075000.0,S,Biggin,14/10/2017,3.0,0.0
24144,Abbotsford,12 Valiant St,3,h,1300000.0,S,Biggin,14/10/2017,3.0,2.0
24145,Abbotsford,193 Vere St,2,h,1200000.0,S,Biggin,14/10/2017,3.0,0.0
24146,Aberfeldie,35 Beaver St,4,h,2560000.0,PI,Nelson,14/10/2017,7.5,2.0
24147,Airport West,3 Chancellor Rd,3,h,730000.0,VB,Nelson,14/10/2017,10.4,1.0
24148,Airport West,37 Highridge Cr,3,h,1050173.344955408,SP,Brad,14/10/2017,10.4,2.0
24149,Airport West,29 Hilbert Rd,3,h,770000.0,PI,Barry,14/10/2017,10.4,2.0
24150,Airport West,31 Kingsley Rd,3,h,805000.0,S,Nelson,14/10/2017,10.4,2.0
24151,Airport West,30 Mallinson Ct,3,h,1050173.344955408,SN,Barry,14/10/2017,10.4,2.0
24152,Albert Park,103 Kerferd Rd,2,h,1330000.0,S,Marshall,14/10/2017,3.0,0.0
24153,Albert Park,161 Kerferd Rd,4,h,3600000.0,PI,Greg,14/10/2017,3.0,1.0
24154,Albion,8 Delmont St,2,h,790000.0,S,Barry,14/10/2017,10.5,0.0
24155,Alphington,24 Ross St,3,h,1550000.0,VB,Miles,14/10/2017,5.7,2.0
24156,Altona,3 Bracken Gr,4,h,1565000.0,S,Greg,14/10/2017,11.0,2.0
24157,Altona Meadows,5 Davis Ct,3,h,630000.0,SP,Barlow,14/10/2017,15.5,4.0
24158,Altona North,2/62 Clematis Av,3,u,1050173.344955408,SP,hockingstuart,14/10/2017,9.4,2.0
24159,Altona North,38 Irwin Av,3,h,915000.0,S,Barry,14/10/2017,9.4,2.0
24160,Altona North,1/7 Stapley Cr,3,t,1050173.344955408,VB,hockingstuart,14/10/2017,9.4,2.0
24161,Ardeer,242 Forrest St,4,h,1050173.344955408,PI,Barry,14/10/2017,12.8,3.0
24162,Ardeer,22 Holt St,3,h,615000.0,S,Barry,14/10/2017,12.8,3.0
24163,Armadale,5/754 High St,2,u,845000.0,S,Jellis,14/10/2017,6.3,2.0
24164,Armadale,39 Llaneast St,3,h,1895000.0,S,Marshall,14/10/2017,6.3,2.0
24165,Armadale,9/581 Orrong Rd,2,u,580000.0,VB,Marshall,14/10/2017,6.3,2.0
24166,Armadale,18A Union St,3,h,1050173.344955408,SP,Jellis,14/10/2017,6.3,2.0
24167,Armadale,29/62 Wattletree Rd,1,u,495000.0,S,hockingstuart,14/10/2017,6.3,2.0
24168,Ascot Vale,1/165 Kent St,2,u,560000.0,S,Nelson,14/10/2017,4.3,2.0
24169,Ascot Vale,48 Middle St,3,h,1175000.0,S,Rendina,14/10/2017,4.3,2.0
24170,Ascot Vale,5 Moonee St,3,h,1635000.0,S,Brad,14/10/2017,4.3,2.0
24171,Ascot Vale,13 Nairn Av,4,h,1650000.0,SP,Raine,14/10/2017,4.3,2.0
24172,Ascot Vale,29/100 Union Rd,2,u,1050173.344955408,S,Brad,14/10/2017,4.3,2.0
24173,Ashburton,6 Amery St,4,h,2005000.0,S,Marshall,14/10/2017,10.2,2.0
24174,Ashburton,2/30 Baird St,4,h,1600000.0,VB,Marshall,14/10/2017,10.2,2.0
24175,Ashburton,5/75 Victory Bvd,2,h,900000.0,S,Jellis,14/10/2017,10.2,2.0
24176,Ashwood,13 Eildon Rd,4,h,1050173.344955408,S,Buxton,14/10/2017,10.2,2.0
24177,Ashwood,25 George St,4,h,1516000.0,SA,Tim,14/10/2017,10.2,2.0
24178,Ashwood,33 Lavidge Rd,5,h,1550000.0,S,Buxton,14/10/2017,10.2,2.0
24179,Ashwood,11a Montrose St,3,u,987000.0,SP,Jellis,14/10/2017,10.2,1.0
24180,Ashwood,38 Power Av,3,h,1050173.344955408,PI,Purplebricks,14/10/2017,10.2,4.0
24181,Aspendale Gardens,7 Derrick Cl,3,h,885000.0,S,Buxton,14/10/2017,21.5,2.0
24182,Aspendale Gardens,8 Hilda Mw,4,h,910000.0,SP,Barry,14/10/2017,21.5,2.0
24183,Attwood,18 Chisholm Av,5,h,665000.0,S,Brad,14/10/2017,16.5,2.0
24184,Avondale Heights,31 MacEy Av,3,h,900000.0,SP,Moonee,14/10/2017,9.5,2.0
24185,Avondale Heights,68 MacEy Av,3,h,785000.0,PI,Nelson,14/10/2017,9.5,1.0
24186,Avondale Heights,141 Military Rd,1,h,850000.0,S,Moonee,14/10/2017,9.5,2.0
24187,Avondale Heights,73 Ridge Dr,3,h,799000.0,S,Nelson,14/10/2017,9.5,2.0
24188,Avonsleigh,2 MacClesfield Rd,3,h,1050173.344955408,PN,Eview,14/10/2017,36.9,3.0
24189,Balaclava,3/24 The Avenue,2,u,781000.0,S,McGrath,14/10/2017,6.4,2.0
24190,Balwyn,52A Banool Rd,3,h,1425000.0,S,Ray,14/10/2017,7.9,2.0
24191,Balwyn,1 Northcote Av,5,h,3600000.0,VB,Fletchers,14/10/2017,7.9,3.0
24192,Balwyn,30 Relowe Cr,3,h,2200000.0,PI,Noel,14/10/2017,7.9,1.0
24193,Balwyn,9 Woods St,4,h,2600000.0,VB,Jellis,14/10/2017,7.9,2.0
24194,Balwyn North,51 Clifton St,3,h,1560000.0,S,Marshall,14/10/2017,9.7,2.0
24195,Balwyn North,27 Highview Rd,3,h,1500000.0,VB,Jellis,14/10/2017,9.7,2.0
24196,Balwyn North,5 Highview Rd,4,h,1500000.0,VB,Fletchers,14/10/2017,9.7,1.0
24197,Balwyn North,10 Tower Rd,3,h,2110000.0,S,Jellis,14/10/2017,9.7,2.0
24198,Beaumaris,11/464 Beach Rd,2,u,755000.0,S,Buxton,14/10/2017,17.3,2.0
24199,Beaumaris,62b Church St,4,t,1050173.344955408,S,Buxton,14/10/2017,17.3,2.0
24200,Beaumaris,17A Towers St,4,h,1140000.0,S,Hodges,14/10/2017,17.3,2.0
24201,Bellfield,87 Liberty Pde,3,h,1113000.0,PI,Collings,14/10/2017,8.8,3.0
24202,Bentleigh,14 Bendigo Av,2,h,1510000.0,S,Jellis,14/10/2017,11.4,2.0
24203,Bentleigh,608 Centre Rd,4,h,1510000.0,S,Barry,14/10/2017,11.4,2.0
24204,Bentleigh,31 Cushing Av,3,h,1630000.0,S,Woodards,14/10/2017,11.4,2.0
24205,Bentleigh,1 Donaldson St,3,h,1730000.0,S,Jellis,14/10/2017,11.4,2.0
24206,Bentleigh,33 Eddys Gr,4,h,2040000.0,S,Woodards,14/10/2017,11.4,4.0
24207,Bentleigh,152 Patterson Rd,3,h,1510000.0,S,Jellis,14/10/2017,11.4,2.0
24208,Bentleigh,33A Tucker Rd,4,t,1165000.0,PI,Buxton,14/10/2017,11.4,1.0
24209,Bentleigh,9 Yawla St,4,h,2260000.0,S,Jellis,14/10/2017,11.4,2.0
24210,Bentleigh East,4/736 Centre Rd,2,u,720000.0,S,RT,14/10/2017,13.8,2.0
24211,Bentleigh East,1/987 Centre Rd,3,h,775000.0,PI,Ray,14/10/2017,13.8,2.0
24212,Bentleigh East,1/28 Chesterville Dr,3,t,900000.0,SP,Buxton,14/10/2017,13.8,2.0
24213,Bentleigh East,7 Hull St,3,h,1200000.0,VB,Woodards,14/10/2017,13.8,3.0
24214,Bentleigh East,3 Jackson La,3,h,1162000.0,S,Jellis,14/10/2017,13.8,2.0
24215,Bentleigh East,53b Kennedy St,4,t,1320000.0,S,Buxton,14/10/2017,13.8,2.0
24216,Bentleigh East,7 Lesden St,3,h,1050173.344955408,S,Buxton,14/10/2017,13.8,2.0
24217,Bentleigh East,1/61 Marlborough St,2,u,870000.0,S,Jellis,14/10/2017,13.8,2.0
24218,Bentleigh East,79 Marlborough St,4,h,1190000.0,S,Buxton,14/10/2017,13.8,2.0
24219,Bentleigh East,103 Matthews Rd,2,u,1050173.344955408,PN,Purplebricks,14/10/2017,13.8,2.0
24220,Bentleigh East,31 Pasadena Cr,3,h,1160000.0,S,Woodards,14/10/2017,13.8,3.0
24221,Bentleigh East,2/18 Stratford Av,2,u,810000.0,S,Jellis,14/10/2017,13.8,2.0
24222,Bentleigh East,13B Thornton St,3,t,1050173.344955408,PI,Jellis,14/10/2017,13.8,2.0
24223,Bentleigh East,2 Warwick St,3,h,1000000.0,S,Jellis,14/10/2017,13.8,3.0
24224,Bentleigh East,19 Wolai Av,3,h,1050173.344955408,PI,Buxton,14/10/2017,13.8,2.0
24225,Berwick,38 Bellevue Dr,3,h,530000.0,PI,C21,14/10/2017,35.2,1.0
24226,Blackburn,43 Rosalind Cr,4,h,1050173.344955408,S,Fletchers,14/10/2017,13.4,2.0
24227,Blackburn,8 Selwyn St,2,h,1255000.0,S,Jellis,14/10/2017,13.4,1.0
24228,Boronia,36 Landscape Dr,3,h,815000.0,SP,Appleby,14/10/2017,25.0,2.0
24229,Boronia,18 Montana Av,3,h,720000.0,S,Barry,14/10/2017,25.0,2.0
24230,Boronia,11 Rothan Av,4,h,780000.0,S,iTRAK,14/10/2017,25.0,4.0
24231,Box Hill,10/32 Ashted Rd,1,u,417000.0,S,Jellis,14/10/2017,10.9,2.0
24232,Braybrook,2/11 Dobson Cr,3,u,580000.0,PI,Douglas,14/10/2017,8.6,2.0
24233,Briar Hill,8 Suzanne Ct,3,h,785000.0,SP,Flannagan,14/10/2017,16.1,1.0
24234,Brighton,2/90 Durrant St,2,h,1143000.0,S,Marshall,14/10/2017,10.5,2.0
24235,Brighton,2/3 Foote St,2,u,1020000.0,S,Buxton,14/10/2017,10.5,2.0
24236,Brighton,10B Hall St,3,t,1802000.0,S,Marshall,14/10/2017,10.5,2.0
24237,Brighton,3/24 Wolseley Gr,3,h,1235000.0,S,Buxton,14/10/2017,10.5,2.0
24238,Brighton East,154 Thomas St,2,h,1155000.0,SP,Buxton,14/10/2017,10.3,2.0
24239,Brighton East,6/36 Union St,3,t,1015000.0,S,Rodney,14/10/2017,10.3,2.0
24240,Brighton East,2/17 Ward St,2,t,1155000.0,SP,Hodges,14/10/2017,10.3,2.0
24241,Broadmeadows,1 Bittern St,4,h,680000.0,S,Stockdale,14/10/2017,14.0,7.0
24242,Broadmeadows,3/423 Camp Rd,2,t,339000.0,SA,YPA,14/10/2017,14.0,2.0
24243,Broadmeadows,15 Cavendish St,3,h,522500.0,SP,YPA,14/10/2017,14.0,1.0
24244,Broadmeadows,62 Gerbert St,3,h,1050173.344955408,SN,Stockdale,14/10/2017,14.0,3.0
24245,Broadmeadows,75 Graham St,4,h,600000.0,S,Barry,14/10/2017,14.0,3.0
24246,Brooklyn,62 Corrigan Av,3,h,1050173.344955408,VB,hockingstuart,14/10/2017,6.4,2.0
24247,Brunswick,2/263 Albion St,2,u,575000.0,PI,Walshe,14/10/2017,5.2,2.0
24248,Brunswick,8/100 Blyth St,2,u,570000.0,SP,Jellis,14/10/2017,5.2,2.0
24249,Brunswick,75 Rose St,5,h,1150000.0,VB,Nelson,14/10/2017,5.2,1.0
24250,Brunswick,48 Tinning St,3,h,1050000.0,PI,Nelson,14/10/2017,5.2,1.0
24251,Brunswick East,8/162 Lygon St,1,u,390000.0,VB,Nelson,14/10/2017,4.0,2.0
24252,Brunswick East,101/380 Lygon St,2,u,1050173.344955408,PI,Jellis,14/10/2017,4.0,2.0
24253,Brunswick East,20/29 Nunan St,3,u,640000.0,SP,Raine,14/10/2017,4.0,2.0
24254,Brunswick West,7/23 Cohuna St,1,u,315000.0,SP,Pagan,14/10/2017,5.2,2.0
24255,Bulleen,3 Albany Pl,5,h,1350000.0,PI,Barry,14/10/2017,10.8,2.0
24256,Bulleen,8a Kenneth St,4,t,1370000.0,PI,Barry,14/10/2017,10.8,2.0
24257,Bulleen,67 Summit Dr,4,h,1210000.0,PI,Jellis,14/10/2017,10.8,2.0
24258,Bundoora,113 Greenwood Dr,3,h,740000.0,S,Barry,14/10/2017,12.1,2.0
24259,Bundoora,3/171 Greenwood Dr,2,u,1050173.344955408,PI,Barry,14/10/2017,12.1,2.0
24260,Bundoora,2 Landbury Rd,3,h,660000.0,S,Barry,14/10/2017,12.1,2.0
24261,Bundoora,7 Oxley Av,4,h,819000.0,S,Barry,14/10/2017,12.1,2.0
24262,Burwood,12 Cumming St,8,h,1666766.0,S,RW,14/10/2017,10.4,2.0
24263,Burwood,1/11 Ian Gr,2,u,650000.0,S,Woodards,14/10/2017,10.4,2.0
24264,Burwood East,52 Crow St,4,h,1345500.0,S,Fletchers,14/10/2017,14.7,2.0
24265,Burwood East,14 Moona St,4,h,1351000.0,S,Fletchers,14/10/2017,14.7,2.0
24266,Burwood East,6 Strathbogie Wk,3,h,1005000.0,S,McGrath,14/10/2017,14.7,2.0
24267,Cairnlea,180 Cairnlea Dr,6,h,1050000.0,PI,Sweeney,14/10/2017,14.8,2.0
24268,Cairnlea,5 Havenlea La,4,h,1050173.344955408,SP,Ray,14/10/2017,14.8,1.0
24269,Camberwell,4/11 Allambee Av,2,u,955500.0,S,Jellis,14/10/2017,7.7,2.0
24270,Camberwell,2 Fairview Av,4,h,1700000.0,VB,Greg,14/10/2017,7.7,2.0
24271,Canterbury,16A Chaucer Cr,4,h,2430000.0,S,Marshall,14/10/2017,8.4,2.0
24272,Carlton,2 Challis La,2,h,840000.0,S,Nelson,14/10/2017,1.6,2.0
24273,Carlton,68 Grattan St,3,h,1398000.0,S,Collins,14/10/2017,1.6,2.0
24274,Carlton North,910 Lygon St,2,h,1650000.0,PI,Woodards,14/10/2017,3.5,2.0
24275,Caroline Springs,18 Etheridge Ri,3,h,470000.0,PI,Barry,14/10/2017,14.8,2.0
24276,Caroline Springs,3 Llewellyn St,3,h,585000.0,S,Barry,14/10/2017,14.8,1.0
24277,Caulfield East,10/27 Tattenham St,2,u,1050173.344955408,SP,hockingstuart,14/10/2017,8.4,2.0
24278,Caulfield South,27 Poplar St,3,h,1655000.0,SP,Gary,14/10/2017,8.7,2.0
24279,Chadstone,6 Celia Ct,3,t,816000.0,S,Buxton,14/10/2017,11.7,1.0
24280,Chelsea,16 Chelbara Ct,4,t,1050173.344955408,PN,Eview,14/10/2017,27.0,3.0
24281,Chelsea,7 Embankment Gr,3,h,1417000.0,S,O'Brien,14/10/2017,27.0,1.0
24282,Chelsea,3/27 Swansea Rd,2,t,860000.0,SP,O'Brien,14/10/2017,27.0,2.0
24283,Cheltenham,8 Brownfield St,3,h,1255000.0,S,Buxton,14/10/2017,17.9,1.0
24284,Cheltenham,27 Edward St,3,h,1120000.0,S,Hodges,14/10/2017,17.9,2.0
24285,Cheltenham,18 Fairview Av,4,h,1050173.344955408,S,Buxton,14/10/2017,17.9,2.0
24286,Cheltenham,57 Latrobe St,4,h,1450000.0,S,O'Brien,14/10/2017,17.9,2.0
24287,Cheltenham,1 Luxmoore St,4,h,1375000.0,SP,Buxton,14/10/2017,17.9,2.0
24288,Cheltenham,65 Nancy St,3,h,860000.0,S,Chisholm,14/10/2017,17.9,2.0
24289,Clarinda,45/104 Springs Rd,3,u,670500.0,S,Buxton,14/10/2017,17.5,2.0
24290,Clayton,5 Harlington St,7,h,1215000.0,S,Ray,14/10/2017,16.7,2.0
24291,Clayton,2/78 Jaguar Dr,4,t,750000.0,PI,Ray,14/10/2017,16.7,2.0
24292,Clayton,2/5 Madeleine Rd,3,t,1050173.344955408,SP,Greg,14/10/2017,16.7,2.0
24293,Clayton South,8 Alward Av,2,h,955000.0,SP,Buxton,14/10/2017,17.5,2.0
24294,Clayton South,2/23 Byron St,2,u,712000.0,S,Buxton,14/10/2017,17.5,2.0
24295,Clifton Hill,26a Fenwick St,4,h,1050173.344955408,VB,Collins,14/10/2017,3.6,2.0
24296,Clifton Hill,103 Noone St,3,h,1500000.0,VB,Collins,14/10/2017,3.6,0.0
24297,Clifton Hill,5 Ogrady St,2,h,1380000.0,VB,Nelson,14/10/2017,3.6,2.0
24298,Clifton Hill,117 Spensley St,3,h,1830000.0,S,Nelson,14/10/2017,3.6,1.0
24299,Coburg,3 Anketell St,3,h,1205000.0,S,Nelson,14/10/2017,6.7,1.0
24300,Coburg,37 Blair St,4,h,1222000.0,S,Nelson,14/10/2017,6.7,1.0
24301,Coburg,102 Bruce St,2,h,1050173.344955408,S,Nelson,14/10/2017,6.7,1.0
24302,Coburg,121 Rennie St,5,h,1050173.344955408,S,Brad,14/10/2017,6.7,2.0
24303,Coburg,3 Rennie St,3,h,990000.0,S,Nelson,14/10/2017,6.7,2.0
24304,Coburg,6 The Avenue,3,h,861500.0,S,Brad,14/10/2017,6.7,1.0
24305,Coburg North,22 Orvieto St,1,h,950000.0,S,Ray,14/10/2017,6.7,1.0
24306,Coburg North,38 Shore Gr,3,h,1012000.0,S,Nelson,14/10/2017,6.7,2.0
24307,Collingwood,35 Otter St,2,h,1050173.344955408,SP,Nelson,14/10/2017,2.0,1.0
24308,Collingwood,27/99 Oxford St,2,u,1025000.0,S,Jellis,14/10/2017,2.0,2.0
24309,Coolaroo,20 Paisley St,4,h,555000.0,S,RW,14/10/2017,17.4,0.0
24310,Coolaroo,16 Westmere Cr,3,h,451000.0,S,RW,14/10/2017,17.4,1.0
24311,Craigieburn,35 Hurlingham Wy,3,h,462000.0,S,Barry,14/10/2017,20.6,1.0
24312,Craigieburn,10/38 Mallard Cct,3,u,396000.0,S,Ray,14/10/2017,20.6,2.0
24313,Craigieburn,43 Riverway Vw,4,h,1050173.344955408,S,Ray,14/10/2017,20.6,2.0
24314,Craigieburn,22 Rockwall Dr,3,h,473000.0,S,Barry,14/10/2017,20.6,1.0
24315,Craigieburn,75 Royal Tce,4,h,720000.0,S,Ray,14/10/2017,20.6,2.0
24316,Craigieburn,105 Serenity Wy,4,h,513000.0,S,Stockdale,14/10/2017,20.6,2.0
24317,Craigieburn,273 Waterview Bvd,3,h,568000.0,S,Ray,14/10/2017,20.6,2.0
24318,Cremorne,22 Balmain St,3,h,1081000.0,S,Harrington,14/10/2017,2.4,2.0
24319,Cremorne,315/140 Swan St,2,u,700000.0,SP,Jellis,14/10/2017,2.4,2.0
24320,Croydon,30 Allendale Rd,5,h,880000.0,SP,Jellis,14/10/2017,23.0,2.0
24321,Croydon,2 Cameron Rd,3,h,1050173.344955408,VB,Fletchers,14/10/2017,23.0,1.0
24322,Croydon,40 Morgan Av,3,h,970000.0,S,Barry,14/10/2017,23.0,2.0
24323,Croydon,60 Sevenoaks Av,3,h,855000.0,S,Ray,14/10/2017,23.0,1.0
24324,Croydon Hills,33 Rosemary Av,4,h,1076000.0,SP,Fletchers,14/10/2017,23.0,2.0
24325,Croydon North,13 Ambon Ri,3,h,740000.0,VB,McGrath,14/10/2017,23.0,2.0
24326,Croydon North,11A Janson Ct,3,h,1175000.0,S,Jellis,14/10/2017,23.0,2.0
24327,Dallas,17 Boort St,3,h,506000.0,S,YPA,14/10/2017,14.0,3.0
24328,Dallas,28 Lismore St,3,h,440000.0,VB,Red,14/10/2017,14.0,6.0
24329,Dallas,1/15 Riches St,4,h,517000.0,VB,Stockdale,14/10/2017,14.0,2.0
24330,Dandenong North,1 McKay Ct,3,h,690000.0,S,Barry,14/10/2017,24.7,1.0
24331,Dandenong North,22 Philip St,4,h,1050173.344955408,SP,McLennan,14/10/2017,24.7,2.0
24332,Deer Park,81 Pioneer Dr,7,h,1000000.0,S,HAR,14/10/2017,14.8,2.0
24333,Dingley Village,3 Colin Ct,3,h,870000.0,S,Buxton,14/10/2017,22.2,3.0
24334,Dingley Village,53 Rhoda St,4,h,1050173.344955408,SN,Biggin,14/10/2017,22.2,3.0
24335,Doncaster,1/2 Bellara St,4,t,1380000.0,PI,Barry,14/10/2017,12.4,2.0
24336,Doncaster,11 Bordeaux St,4,h,1050173.344955408,SP,Fletchers,14/10/2017,12.4,2.0
24337,Doncaster,11 Harvell Ct,3,h,1351000.0,S,Fletchers,14/10/2017,12.4,2.0
24338,Doncaster,21 Pettys La,3,h,1327000.0,S,hockingstuart,14/10/2017,12.4,2.0
24339,Doncaster,1/8 Ruda St,4,h,1050173.344955408,VB,Woodards,14/10/2017,12.4,2.0
24340,Doncaster East,44 Hertford Rd,4,h,1050173.344955408,PI,Philip,14/10/2017,14.3,1.0
24341,Doncaster East,85 Polaris Dr,4,h,1330000.0,PI,Barry,14/10/2017,14.3,2.0
24342,Doncaster East,3/57 Renshaw St,4,t,1080000.0,S,Ray,14/10/2017,14.3,2.0
24343,Donvale,46 Darvall St,6,h,1050173.344955408,SN,Philip,14/10/2017,16.1,2.0
24344,Donvale,29 Martha St,2,h,1070000.0,S,hockingstuart,14/10/2017,16.1,2.0
24345,Donvale,15 Sturdee Rd,4,h,1160000.0,SP,Barry,14/10/2017,16.1,2.0
24346,Eaglemont,2/4 Cape St,3,u,1200000.0,S,Nelson,14/10/2017,8.9,2.0
24347,Eaglemont,49 Mount St,4,h,1756000.0,SP,Nelson,14/10/2017,8.9,2.0
24348,East Melbourne,40 Berry St,4,h,4550000.0,S,Caine,14/10/2017,1.3,2.0
24349,East Melbourne,602/30 St Andrews Pl,2,u,2010000.0,S,Caine,14/10/2017,1.3,2.0
24350,Edithvale,39 Ivan Av,3,h,895000.0,S,Buxton,14/10/2017,27.0,1.0
24351,Edithvale,65 Northcliffe Rd,3,h,730000.0,S,Buxton,14/10/2017,27.0,0.0
24352,Elsternwick,3A Alexandra Av,3,h,1690000.0,S,Biggin,14/10/2017,7.2,2.0
24353,Elsternwick,45 Hoddle St,3,h,3050000.0,VB,Biggin,14/10/2017,7.2,2.0
24354,Eltham,41 Meruka Dr,3,h,895000.0,S,Jellis,14/10/2017,18.0,2.0
24355,Eltham,69 Wycliffe Cr,4,h,930000.0,S,Morrison,14/10/2017,18.0,2.0
24356,Eltham North,91 Progress Rd,3,h,915000.0,S,Morrison,14/10/2017,18.0,4.0
24357,Elwood,8/15 Dickens St,2,u,710000.0,S,Buxton,14/10/2017,7.2,2.0
24358,Elwood,2/3 Goldsmith St,1,u,488000.0,S,McGrath,14/10/2017,7.2,2.0
24359,Elwood,11/9 Milton St,2,u,1370000.0,S,McGrath,14/10/2017,7.2,1.0
24360,Elwood,105 Mitford St,3,h,1860000.0,SP,McGrath,14/10/2017,7.2,2.0
24361,Elwood,11/3 Wimbledon Av,1,u,475000.0,S,Morleys,14/10/2017,7.2,2.0
24362,Endeavour Hills,6 Bedford Ct,4,h,700000.0,PI,McLennan,14/10/2017,28.5,2.0
24363,Endeavour Hills,1 Jordan Ct,4,h,685000.0,S,Win,14/10/2017,28.5,2.0
24364,Epping,30 Bradman Tce,4,h,1050173.344955408,PI,HAR,14/10/2017,19.6,2.0
24365,Epping,17 Cottage Bvd,4,h,621000.0,S,Ray,14/10/2017,19.6,2.0
24366,Epping,754 Edgars Rd,3,h,1050173.344955408,SN,Barry,14/10/2017,19.6,2.0
24367,Epping,14 Leviticus St,4,h,1050173.344955408,PI,Ray,14/10/2017,19.6,2.0
